Year,State:,Education,final_didnotvote_weight,final_didvote_weight,segment_size,voterturnout,standard_error,Education Category,stat_type,stat_val,YA,Race,Race Category,Employment,Employment Category,Age,Age Category
2000,Ohio,111.0,113432.326,253071.4943000002,366503.8203000002,0.6905016545062193,0.0007636111736821608,Bachelor's Degree,education,Bachelor's Degree,True,,,,,,
2000,Ohio,123.0,23997.708899999998,63254.599500000004,87252.30840000001,0.7249619025552336,0.001511699804795761,Post-Graduate Degree,education,Post-Graduate Degree,True,,,,,,
2000,Oklahoma,15.0,80890.0838,13064.982399999999,93955.06619999999,0.1390556457295115,0.001128812351529189,Less than High School,education,Less than High School,True,,,,,,
2000,Oklahoma,73.0,189272.3581,48978.02279999999,238250.3809,0.20557374395366598,0.000827930373700432,High School Grad,education,High School Grad,True,,,,,,
2000,Oklahoma,80.0,168155.76369999992,75157.00570000001,243312.76939999993,0.3088905111118267,0.000936684342359376,Some College,education,Some College,True,,,,,,
2000,Oklahoma,91.0,27225.933399999998,24644.0601,51869.9935,0.47511207226197166,0.002192669765353668,Associate's Degree,education,Associate's Degree,True,,,,,,
2000,Oklahoma,111.0,33591.057,43072.049100000004,76663.1061,0.5618354289456582,0.0017919669053536513,Bachelor's Degree,education,Bachelor's Degree,True,,,,,,
2000,Oklahoma,123.0,0.0,15316.1669,15316.1669,1.0,0.0,Post-Graduate Degree,education,Post-Graduate Degree,True,,,,,,
2000,Oregon,15.0,82318.15659999999,14397.0091,96715.16569999998,0.1488598917842727,0.001144569285580378,Less than High School,education,Less than High School,True,,,,,,
2000,Oregon,73.0,115571.04459999998,44580.65869999999,160151.70329999996,0.27836518614160755,0.001119954597557898,High School Grad,education,High School Grad,True,,,,,,
2000,Oregon,80.0,81581.95289999999,90154.07540000005,171736.02830000003,0.5249572631463961,0.0012050293038182104,Some College,education,Some College,True,,,,,,
2000,Oregon,91.0,17375.5714,23297.637899999994,40673.209299999995,0.5728005805531553,0.0024528039159595863,Associate's Degree,education,Associate's Degree,True,,,,,,
2000,Oregon,111.0,29258.750700000004,88973.41930000002,118232.17000000003,0.7525313905682354,0.001255031247547354,Bachelor's Degree,education,Bachelor's Degree,True,,,,,,
2000,Oregon,123.0,3889.4388,20914.6906,24804.1294,0.8431938998028288,0.0023087835039465837,Post-Graduate Degree,education,Post-Graduate Degree,True,,,,,,
2000,Pennsylvania,15.0,229214.7908,30713.171499999997,259927.96229999998,0.11816032114525601,0.0006331464094872981,Less than High School,education,Less than High School,True,,,,,,
2000,Pennsylvania,73.0,645433.5746000002,226116.06690000018,871549.6415000004,0.2594414088804373,0.0004695191334812842,High School Grad,education,High School Grad,True,,,,,,
2000,Pennsylvania,80.0,322694.2043,193732.64440000002,516426.8487,0.37514053517489016,0.00067372671198397,Some College,education,Some College,True,,,,,,
2000,Pennsylvania,91.0,85705.72349999998,102375.04260000002,188080.7661,0.5443142577671584,0.0011483793720178587,Associate's Degree,education,Associate's Degree,True,,,,,,
2000,Pennsylvania,111.0,138889.8846,208373.99010000002,347263.87470000004,0.600045110594972,0.0008313188965399573,Bachelor's Degree,education,Bachelor's Degree,True,,,,,,
2000,Pennsylvania,123.0,14214.849499999998,48998.1097,63212.9592,0.7751276054799853,0.001660548686964289,Post-Graduate Degree,education,Post-Graduate Degree,True,,,,,,
2000,Rhode Island,15.0,15917.896600000002,3114.587,19032.483600000003,0.16364585229433742,0.002681636304524889,Less than High School,education,Less than High School,True,,,,,,
2000,Rhode Island,73.0,44017.73369999999,21514.769800000002,65532.50349999999,0.3283068500503724,0.0018344127155027433,High School Grad,education,High School Grad,True,,,,,,
2000,Rhode Island,80.0,25054.448000000004,10970.259900000001,36024.70790000001,0.3045204399839144,0.002424656246607553,Some College,education,Some College,True,,,,,,
2000,Rhode Island,91.0,7194.1986,5196.555300000001,12390.7539,0.41938975964973374,0.0044330475634914174,Associate's Degree,education,Associate's Degree,True,,,,,,
2000,Rhode Island,111.0,9627.580600000001,23437.173499999997,33064.7541,0.70882648723524,0.002498407375040807,Bachelor's Degree,education,Bachelor's Degree,True,,,,,,
2000,Rhode Island,123.0,5631.0473,6505.0831,12136.1304,0.5360096575758613,0.004526897496917292,Post-Graduate Degree,education,Post-Graduate Degree,True,,,,,,
2000,South Carolina,15.0,74276.1245,13859.055500000002,88135.18000000001,0.15724771311523958,0.001226217446699848,Less than High School,education,Less than High School,True,,,,,,
2000,South Carolina,73.0,201921.0903,78960.29650000001,280881.38680000004,0.28111615867313855,0.0008482244473795178,High School Grad,education,High School Grad,True,,,,,,
2000,South Carolina,80.0,129577.09410000003,69428.80559999999,199005.8997,0.3488781272548373,0.0010684028496079116,Some College,education,Some College,True,,,,,,
2000,South Carolina,91.0,39210.0953,18394.2337,57604.329,0.31932033615043065,0.0019424825035083077,Associate's Degree,education,Associate's Degree,True,,,,,,
2000,South Carolina,111.0,49358.0177,58801.985100000005,108160.0028,0.5436573925458515,0.0015145193060194723,Bachelor's Degree,education,Bachelor's Degree,True,,,,,,
2000,South Carolina,123.0,22089.6995,17278.268200000002,39367.9677,0.43889154582902185,0.0025010968884111567,Post-Graduate Degree,education,Post-Graduate Degree,True,,,,,,
2000,South Dakota,15.0,18261.426200000005,3908.6292999999996,22170.055500000006,0.17630218832785505,0.0025593484453169104,Less than High School,education,Less than High School,True,,,,,,
2000,South Dakota,73.0,46548.8245,17044.2931,63593.1176,0.26802103345850115,0.0017564212444484979,High School Grad,education,High School Grad,True,,,,,,
2000,South Dakota,80.0,24092.784699999997,9729.1549,33821.9396,0.2876581004833916,0.0024614062235584363,Some College,education,Some College,True,,,,,,
2000,South Dakota,91.0,7083.932200000001,4019.808499999999,11103.7407,0.36202290818984983,0.004560746284498349,Associate's Degree,education,Associate's Degree,True,,,,,,
2000,South Dakota,111.0,11475.013800000002,18815.346300000005,30290.360100000005,0.6211661478398866,0.0027872508828244375,Bachelor's Degree,education,Bachelor's Degree,True,,,,,,
2000,South Dakota,123.0,1638.9238,2224.3283,3863.2521,0.5757657648073239,0.007951503430781787,Post-Graduate Degree,education,Post-Graduate Degree,True,,,,,,
2000,Tennessee,15.0,180045.9587,27445.1697,207491.1284,0.13227153330185465,0.000743747211211378,Less than High School,education,Less than High School,True,,,,,,
2000,Tennessee,73.0,326367.8492999999,80749.2464,407117.0956999999,0.19834403235059242,0.0006249480455613218,High School Grad,education,High School Grad,True,,,,,,
2000,Tennessee,80.0,189417.0403999999,118295.27489999999,307712.3152999999,0.38443464566788504,0.0008769521662596755,Some College,education,Some College,True,,,,,,
2000,Tennessee,91.0,40799.9271,48303.5461,89103.47320000001,0.5421062093907244,0.0016690803780859908,Associate's Degree,education,Associate's Degree,True,,,,,,
2000,Tennessee,111.0,85346.8077,87227.85549999999,172574.6632,0.505449953559579,0.0012035265816216177,Bachelor's Degree,education,Bachelor's Degree,True,,,,,,
2000,Tennessee,123.0,15953.2447,23302.191399999996,39255.43609999999,0.5936041912931391,0.002478980932265075,Post-Graduate Degree,education,Post-Graduate Degree,True,,,,,,
2000,Texas,15.0,672578.0482,113620.49320000001,786198.5414,0.144518829808147,0.00039655308123293516,Less than High School,education,Less than High School,True,,,,,,
2000,Texas,73.0,966098.5466999996,311541.4349,1277639.9815999996,0.2438413319766762,0.0003798882679885555,High School Grad,education,High School Grad,True,,,,,,
2000,Texas,80.0,843024.4389999997,504139.0253000001,1347163.4642999996,0.3742226082132921,0.00041693158532692804,Some College,education,Some College,True,,,,,,
2000,Texas,91.0,123124.91449999998,82219.9848,205344.8993,0.40039945029206775,0.0010812740683595204,Associate's Degree,education,Associate's Degree,True,,,,,,
2000,Texas,111.0,190026.98940000005,397093.5052000002,587120.4946000002,0.676340732187413,0.0006106089631717017,Bachelor's Degree,education,Bachelor's Degree,True,,,,,,
2000,Texas,123.0,23342.8614,84778.3819,108121.2433,0.7841047634345876,0.0012512758445222623,Post-Graduate Degree,education,Post-Graduate Degree,True,,,,,,
2000,Utah,15.0,33356.535500000005,8479.2318,41835.76730000001,0.2026790076346944,0.001965382635082373,Less than High School,education,Less than High School,True,,,,,,
2000,Utah,73.0,182768.8217,37133.1082,219901.9299,0.1688621296633741,0.0007988921362395774,High School Grad,education,High School Grad,True,,,,,,
2000,Utah,80.0,93789.5968,81984.9142,175774.511,0.4664209488257373,0.0011898999877387267,Some College,education,Some College,True,,,,,,
2000,Utah,91.0,18838.369300000002,29371.526200000004,48209.895500000006,0.6092426854565574,0.0022221871144460304,Associate's Degree,education,Associate's Degree,True,,,,,,
2000,Utah,111.0,22313.3082,44626.738800000014,66940.04700000002,0.6666672761672844,0.0018220090848545221,Bachelor's Degree,education,Bachelor's Degree,True,,,,,,
2000,Utah,123.0,5074.0795,7355.7694,12429.8489,0.5917826885248781,0.004408531138725503,Post-Graduate Degree,education,Post-Graduate Degree,True,,,,,,
2000,Vermont,15.0,11292.2591,1048.7773,12341.036399999999,0.08498291926276144,0.0025101785072147546,Less than High School,education,Less than High School,True,,,,,,
2000,Vermont,73.0,31832.861399999998,9909.93,41742.7914,0.2374045833456169,0.002082576201373667,High School Grad,education,High School Grad,True,,,,,,
2000,Vermont,80.0,12797.623000000001,9467.7956,22265.4186,0.42522423539793675,0.0033131629499302258,Some College,education,Some College,True,,,,,,
2000,Vermont,91.0,7811.465199999999,4994.8558,12806.321,0.3900305013438286,0.0043101377799347985,Associate's Degree,education,Associate's Degree,True,,,,,,
2000,Vermont,111.0,3368.1787000000004,15869.030700000001,19237.2094,0.8249133421607399,0.0027400573585326556,Bachelor's Degree,education,Bachelor's Degree,True,,,,,,
2000,Vermont,123.0,767.505,5075.349700000001,5842.854700000001,0.868642121119322,0.0044191217076913775,Post-Graduate Degree,education,Post-Graduate Degree,True,,,,,,
2000,Virginia,15.0,138451.8878,11985.4574,150437.34519999998,0.07967075850790806,0.0006981411806198437,Less than High School,education,Less than High School,True,,,,,,
2000,Virginia,73.0,334896.6895,115018.9653,449915.65479999996,0.2556456172904878,0.0006503445399445219,High School Grad,education,High School Grad,True,,,,,,
2000,Virginia,80.0,159370.89149999997,130271.03680000002,289641.92829999997,0.4497658110640331,0.0009243496702006374,Some College,education,Some College,True,,,,,,
2000,Virginia,91.0,52028.727000000006,34396.316199999994,86425.0432,0.3979901533910948,0.0016650150307832383,Associate's Degree,education,Associate's Degree,True,,,,,,
2000,Virginia,111.0,76183.4982,187407.65449999998,263591.1527,0.710978546056489,0.0008829332541438159,Bachelor's Degree,education,Bachelor's Degree,True,,,,,,
2000,Virginia,123.0,24929.587799999998,81039.7066,105969.2944,0.7647470624283029,0.0013029759958795182,Post-Graduate Degree,education,Post-Graduate Degree,True,,,,,,
2000,Washington,15.0,115333.2375,15139.1333,130472.3708,0.11603325061983161,0.0008866453017333751,Less than High School,education,Less than High School,True,,,,,,
2000,Washington,73.0,211880.22580000001,95414.67230000002,307294.89810000005,0.31049871927567807,0.0008346795442418825,High School Grad,education,High School Grad,True,,,,,,
2000,Washington,80.0,164208.51599999997,177339.98480000003,341548.50080000004,0.5192234320590524,0.0008549143295590947,Some College,education,Some College,True,,,,,,
2000,Washington,91.0,106689.61080000001,57306.9058,163996.5166,0.34943977462506665,0.0011773690368282698,Associate's Degree,education,Associate's Degree,True,,,,,,
2000,Washington,111.0,80749.76379999999,81337.8756,162087.6394,0.5018141784351263,0.0012419159274413016,Bachelor's Degree,education,Bachelor's Degree,True,,,,,,
2000,Washington,123.0,5365.0026,33151.576199999996,38516.578799999996,0.8607092642402601,0.0017642718420300806,Post-Graduate Degree,education,Post-Graduate Degree,True,,,,,,
2000,West Virginia,15.0,48608.393800000005,8228.3369,56836.73070000001,0.1447714673004582,0.0014759377282190871,Less than High School,education,Less than High School,True,,,,,,
2000,West Virginia,73.0,116767.09469999996,45602.38069999999,162369.47539999994,0.2808556262663149,0.0011153146682855112,High School Grad,education,High School Grad,True,,,,,,
2000,West Virginia,80.0,60901.24709999999,48817.32810000001,109718.5752,0.44493220961914215,0.0015003060374728751,Some College,education,Some College,True,,,,,,
2000,West Virginia,91.0,17462.3505,10647.5994,28109.9499,0.37878400487650815,0.002893257547387243,Associate's Degree,education,Associate's Degree,True,,,,,,
2000,West Virginia,111.0,20301.445499999998,24944.6508,45246.0963,0.5513105624539812,0.0023381938928565263,Bachelor's Degree,education,Bachelor's Degree,True,,,,,,
2000,West Virginia,123.0,1136.2703,12761.3922,13897.6625,0.9182401860744568,0.0023242198957839954,Post-Graduate Degree,education,Post-Graduate Degree,True,,,,,,
2000,Wisconsin,15.0,89870.42380000002,33862.5131,123732.93690000002,0.27367420468947096,0.0012674767623295582,Less than High School,education,Less than High School,True,,,,,,
2000,Wisconsin,73.0,276039.045,168297.42729999995,444336.4722999999,0.3787612266642195,0.0007277061622804811,High School Grad,education,High School Grad,True,,,,,,
2000,Wisconsin,80.0,78207.9332,164709.40889999998,242917.34209999998,0.6780471393112611,0.0009479748768857913,Some College,education,Some College,True,,,,,,
2000,Wisconsin,91.0,43855.43719999999,52791.4997,96646.9369,0.5462304486134211,0.0016014433521837576,Associate's Degree,education,Associate's Degree,True,,,,,,
2000,Wisconsin,111.0,14043.3557,103540.01120000001,117583.36690000001,0.8805668176525059,0.0009457377275392754,Bachelor's Degree,education,Bachelor's Degree,True,,,,,,
2000,Wisconsin,123.0,0.0,21670.528599999998,21670.528599999998,1.0,0.0,Post-Graduate Degree,education,Post-Graduate Degree,True,,,,,,
2000,Wyoming,15.0,9082.1041,2965.0117,12047.1158,0.24611797124088408,0.00392447725241655,Less than High School,education,Less than High School,True,,,,,,
2000,Wyoming,73.0,22074.3343,7330.7943,29405.128599999996,0.24930325589529986,0.0025228109062299746,High School Grad,education,High School Grad,True,,,,,,
2000,Wyoming,80.0,11187.207900000001,17624.2016,28811.4095,0.6117091078102236,0.0028712355510893913,Some College,education,Some College,True,,,,,,
2000,Wyoming,91.0,5397.7389,5187.0077,10584.7466,0.4900455245664549,0.004858964037102197,Associate's Degree,education,Associate's Degree,True,,,,,,
2000,Wyoming,111.0,3312.4658999999997,7572.794800000001,10885.2607,0.6956925524071279,0.004410070684301017,Bachelor's Degree,education,Bachelor's Degree,True,,,,,,
2000,Wyoming,123.0,0.0,2163.6654,2163.6654,1.0,0.0,Post-Graduate Degree,education,Post-Graduate Degree,True,,,,,,
2002,Alabama,15.0,140816.3341,12414.5473,153230.8814,0.08101857267003881,0.0006970637707018677,Less than High School,education,Less than High School,True,,,,,,
2002,Alabama,73.0,217672.9787,70936.89130000002,288609.87,0.24578816829791725,0.0008014410207810876,High School Grad,education,High School Grad,True,,,,,,
2002,Alabama,80.0,164053.03759999998,80815.14400000003,244868.1816,0.3300353009196358,0.000950254597347757,Some College,education,Some College,True,,,,,,
2002,Alabama,91.0,54174.760299999994,25403.052400000004,79577.8127,0.31922280266444175,0.0016525456089470426,Associate's Degree,education,Associate's Degree,True,,,,,,
2002,Alabama,111.0,69483.2699,44692.90200000001,114176.17190000002,0.39143808428910903,0.0014444289523302765,Bachelor's Degree,education,Bachelor's Degree,True,,,,,,
2002,Alabama,123.0,13791.7643,22669.7057,36461.47,0.6217441507432365,0.0025396951723393496,Post-Graduate Degree,education,Post-Graduate Degree,True,,,,,,
2002,Alaska,15.0,12748.014899999998,2167.0736,14915.088499999998,0.14529404904302112,0.0028854885810511333,Less than High School,education,Less than High School,True,,,,,,
2002,Alaska,73.0,32944.61819999998,14914.8389,47859.457099999985,0.31163828015926254,0.002117141430827409,High School Grad,education,High School Grad,True,,,,,,
2002,Alaska,80.0,20471.0985,10938.7847,31409.8832,0.3482593243135651,0.0026881631852560305,Some College,education,Some College,True,,,,,,
2002,Alaska,91.0,5969.2394,4335.832600000001,10305.072,0.4207474338849841,0.00486316725231486,Associate's Degree,education,Associate's Degree,True,,,,,,
2002,Alaska,111.0,8645.7908,8047.5097,16693.3005,0.48208020337260443,0.0038674062869146412,Bachelor's Degree,education,Bachelor's Degree,True,,,,,,
2002,Alaska,123.0,0.0,1737.9341000000002,1737.9341000000002,1.0,0.0,Post-Graduate Degree,education,Post-Graduate Degree,True,,,,,,
2002,Arizona,15.0,158016.97509999998,0.0,158016.97509999998,0.0,0.0,Less than High School,education,Less than High School,True,,,,,,
2002,Arizona,73.0,307579.6482,29188.8073,336768.4555,0.08667322257562214,0.00048483042414408916,High School Grad,education,High School Grad,True,,,,,,
2002,Arizona,80.0,261789.3473000001,56217.8462,318007.1935000001,0.17678168088358032,0.0006764842201129871,Some College,education,Some College,True,,,,,,
2002,Arizona,91.0,99431.0041,22282.091800000002,121713.09590000001,0.18307061894397184,0.0011084929317345372,Associate's Degree,education,Associate's Degree,True,,,,,,
2002,Arizona,111.0,103368.7756,46505.7864,149874.56199999998,0.31029806379017144,0.0011949680453703184,Bachelor's Degree,education,Bachelor's Degree,True,,,,,,
2002,Arizona,123.0,6056.3411,7995.0846,14051.4257,0.5689874302221162,0.004177689017106527,Post-Graduate Degree,education,Post-Graduate Degree,True,,,,,,
2002,Arkansas,15.0,70055.18299999998,4435.7498,74490.93279999998,0.059547513143774204,0.000867058774787921,Less than High School,education,Less than High School,True,,,,,,
2002,Arkansas,73.0,187666.97740000003,25832.9874,213499.96480000005,0.1209976190122538,0.0007058046805099757,High School Grad,education,High School Grad,True,,,,,,
2002,Arkansas,80.0,125947.77009999997,41805.129499999995,167752.89959999995,0.2492065985129476,0.001056099834143013,Some College,education,Some College,True,,,,,,
2002,Arkansas,91.0,24892.4022,13513.518800000002,38405.921,0.351860297791062,0.0024368026229412824,Associate's Degree,education,Associate's Degree,True,,,,,,
2002,Arkansas,111.0,13518.4588,17009.352,30527.8108,0.5571756229568875,0.002842915707934175,Bachelor's Degree,education,Bachelor's Degree,True,,,,,,
2002,Arkansas,123.0,4162.2014,6055.031300000001,10217.2327,0.5926292840526183,0.0048609350107579625,Post-Graduate Degree,education,Post-Graduate Degree,True,,,,,,
2002,California,15.0,512867.21529999987,23585.677400000008,536452.8926999999,0.04396598046343243,0.00027991698958616725,Less than High School,education,Less than High School,True,,,,,,
2002,California,73.0,1480305.1110999996,151631.7926,1631936.9036999997,0.09291522990638527,0.00022725618343710536,High School Grad,education,High School Grad,True,,,,,,
2002,California,80.0,1441479.3972000002,368644.93799999997,1810124.3352,0.20365724653896136,0.00029932689909165046,Some College,education,Some College,True,,,,,,
2002,California,91.0,286920.94680000003,101396.6531,388317.59990000003,0.26111784046386716,0.0007048753537881862,Associate's Degree,education,Associate's Degree,True,,,,,,
2002,California,111.0,658798.3161999998,362547.7352999996,1021346.0514999994,0.3549705163764466,0.0004734776322611879,Bachelor's Degree,education,Bachelor's Degree,True,,,,,,
2002,California,123.0,196043.63580000002,126358.77660000001,322402.41240000003,0.39192875654797676,0.000859768750804954,Post-Graduate Degree,education,Post-Graduate Degree,True,,,,,,
2002,Colorado,15.0,87898.99920000002,8215.7514,96114.75060000001,0.08547856961301836,0.000901842182180626,Less than High School,education,Less than High School,True,,,,,,
2002,Colorado,73.0,228261.72260000004,48497.2785,276759.00110000005,0.17523288603891407,0.0007226409990162506,High School Grad,education,High School Grad,True,,,,,,
2002,Colorado,80.0,167929.0185999999,64710.7411,232639.75969999988,0.27815856233451924,0.0009290201866882305,Some College,education,Some College,True,,,,,,
2002,Colorado,91.0,55582.73569999999,18842.496,74425.23169999999,0.2531734946550392,0.0015938919674791275,Associate's Degree,education,Associate's Degree,True,,,,,,
2002,Colorado,111.0,111635.64209999998,97288.1514,208923.79349999997,0.4656633395851106,0.0010913135780338933,Bachelor's Degree,education,Bachelor's Degree,True,,,,,,
2002,Colorado,123.0,21132.5089,26408.622399999997,47541.131299999994,0.5554899868358834,0.002278999005173505,Post-Graduate Degree,education,Post-Graduate Degree,True,,,,,,
2002,Connecticut,15.0,49597.869800000015,3380.521,52978.390800000016,0.0638094315239186,0.0010618793791709047,Less than High School,education,Less than High School,True,,,,,,
2002,Connecticut,73.0,148960.77719999998,37124.8135,186085.59069999997,0.19950396675179,0.0009264009398809342,High School Grad,education,High School Grad,True,,,,,,
2002,Connecticut,80.0,109241.99029999999,22651.1478,131893.13809999998,0.17173863725060615,0.0010385002532953748,Some College,education,Some College,True,,,,,,
2002,Connecticut,91.0,21615.3036,10246.631500000001,31861.935100000002,0.32159476402925696,0.002616754657827745,Associate's Degree,education,Associate's Degree,True,,,,,,
2002,Connecticut,111.0,98340.12070000003,40353.09070000001,138693.21140000003,0.29095216912685895,0.0012196099643048222,Bachelor's Degree,education,Bachelor's Degree,True,,,,,,
2002,Connecticut,123.0,12160.0802,8157.955599999999,20318.035799999998,0.4015130045198562,0.003439032709183149,Post-Graduate Degree,education,Post-Graduate Degree,True,,,,,,
2002,Delaware,15.0,17108.756299999997,2041.2072,19149.963499999998,0.10659065747044376,0.0022299793430408748,Less than High School,education,Less than High School,True,,,,,,
2002,Delaware,73.0,43601.017799999994,5630.3279999999995,49231.345799999996,0.11436469811069028,0.00143434161759755,High School Grad,education,High School Grad,True,,,,,,
2002,Delaware,80.0,35061.393599999996,6582.702399999998,41644.09599999999,0.15807048374876476,0.0017876666546369857,Some College,education,Some College,True,,,,,,
2002,Delaware,91.0,4752.281599999999,1761.6057,6513.887299999999,0.2704384676719845,0.005503577373530444,Associate's Degree,education,Associate's Degree,True,,,,,,
2002,Delaware,111.0,15061.6379,8327.421,23389.0589,0.35603916496187027,0.003130921944393961,Bachelor's Degree,education,Bachelor's Degree,True,,,,,,
2002,Delaware,123.0,3706.0777000000003,1069.6862999999998,4775.764,0.22398223614064677,0.0060328314349835195,Post-Graduate Degree,education,Post-Graduate Degree,True,,,,,,
2002,District of Columbia,15.0,15395.578600000003,200.1954,15595.774000000003,0.01283651584076558,0.0009013939836193983,Less than High School,education,Less than High School,True,,,,,,
2002,District of Columbia,73.0,32933.80090000001,6908.9433,39842.74420000001,0.17340530725792724,0.0018967184877051206,High School Grad,education,High School Grad,True,,,,,,
2002,District of Columbia,80.0,14401.7661,3764.2112,18165.977300000002,0.20721214927423695,0.0030071612547853213,Some College,education,Some College,True,,,,,,
2002,District of Columbia,91.0,7660.4346,930.1388,8590.5734,0.10827435570249595,0.003352488955197145,Associate's Degree,education,Associate's Degree,True,,,,,,
2002,District of Columbia,111.0,34618.9598,6779.800899999999,41398.7607,0.1637682091290235,0.001818797994831307,Bachelor's Degree,education,Bachelor's Degree,True,,,,,,
2002,District of Columbia,123.0,14608.9363,6028.2522,20637.1885,0.2921062721310124,0.003165404444527898,Post-Graduate Degree,education,Post-Graduate Degree,True,,,,,,
2002,Florida,15.0,380717.70450000017,46224.3735,426942.07800000015,0.10826848858874946,0.0004755362340923366,Less than High School,education,Less than High School,True,,,,,,
2002,Florida,73.0,720171.0472999996,170171.47270000004,890342.5199999997,0.19113034464533954,0.0004167019529416732,High School Grad,education,High School Grad,True,,,,,,
2002,Florida,80.0,580869.5634999998,176048.13199999995,756917.6954999998,0.23258556781884618,0.0004856037516911444,Some College,education,Some College,True,,,,,,
2002,Florida,91.0,169428.34499999994,74625.9553,244054.30029999994,0.30577603102369927,0.0009326276552655001,Associate's Degree,education,Associate's Degree,True,,,,,,
2002,Florida,111.0,202788.7435,160808.05679999996,363596.8003,0.4422702748410296,0.0008236557697919952,Bachelor's Degree,education,Bachelor's Degree,True,,,,,,
2002,Florida,123.0,58702.79410000001,63600.972200000004,122303.76630000002,0.5200246413016636,0.0014285699710344614,Post-Graduate Degree,education,Post-Graduate Degree,True,,,,,,
2002,Georgia,15.0,272678.08200000005,24803.298799999997,297481.38080000004,0.08337765117701777,0.0005068624924567426,Less than High School,education,Less than High School,True,,,,,,
2002,Georgia,73.0,569571.3475999999,109618.1747,679189.5222999998,0.16139556206460642,0.0004464048287921011,High School Grad,education,High School Grad,True,,,,,,
2002,Georgia,80.0,297015.28910000005,85326.92569999999,382342.2148000001,0.22316898944740846,0.0006733704819755917,Some College,education,Some College,True,,,,,,
2002,Georgia,91.0,71177.7406,33910.8937,105088.6343,0.32268849934040866,0.0014421422306260554,Associate's Degree,education,Associate's Degree,True,,,,,,
2002,Georgia,111.0,168241.7969,99873.49879999999,268115.29569999996,0.372502055652023,0.0009337050231154795,Bachelor's Degree,education,Bachelor's Degree,True,,,,,,
2002,Georgia,123.0,58701.78680000001,26380.6146,85082.4014,0.3100595912423318,0.001585654288114627,Post-Graduate Degree,education,Post-Graduate Degree,True,,,,,,
2002,Hawaii,15.0,15952.408500000001,1802.626,17755.0345,0.10152759770756851,0.0022666458304780785,Less than High School,education,Less than High School,True,,,,,,
2002,Hawaii,73.0,71647.54389999999,7096.784100000001,78744.328,0.09012438457789622,0.0010204753734018499,High School Grad,education,High School Grad,True,,,,,,
2002,Hawaii,80.0,34870.455700000006,8302.4032,43172.85890000001,0.19230607866925392,0.0018967692880550644,Some College,education,Some College,True,,,,,,
2002,Hawaii,91.0,12508.8984,5660.6805,18169.5789,0.31154714873441564,0.003435789600799367,Associate's Degree,education,Associate's Degree,True,,,,,,
2002,Hawaii,111.0,14347.527399999999,9401.7476,23749.275,0.3958751414516864,0.0031733450036744984,Bachelor's Degree,education,Bachelor's Degree,True,,,,,,
2002,Hawaii,123.0,1729.4959,5532.249400000001,7261.7453000000005,0.7618346790543591,0.004998608520243666,Post-Graduate Degree,education,Post-Graduate Degree,True,,,,,,
2002,Idaho,15.0,29102.40259999999,1641.4443,30743.84689999999,0.053390986018734064,0.001282153978140549,Less than High School,education,Less than High School,True,,,,,,
2002,Idaho,73.0,91368.35819999996,20522.511400000003,111890.86959999996,0.18341542498834962,0.0011569675803380704,High School Grad,education,High School Grad,True,,,,,,
2002,Idaho,80.0,64019.51110000002,22642.0592,86661.57030000002,0.2612698930058505,0.0014923624264589306,Some College,education,Some College,True,,,,,,
2002,Idaho,91.0,7902.017500000001,11495.755500000001,19397.773,0.5926327470684393,0.0035278486389858535,Associate's Degree,education,Associate's Degree,True,,,,,,
2002,Idaho,111.0,15806.774199999998,20168.0097,35974.783899999995,0.5606151730073353,0.0026167115705428077,Bachelor's Degree,education,Bachelor's Degree,True,,,,,,
2002,Idaho,123.0,5035.5207,5408.2358,10443.7565,0.5178439194747599,0.004889505014146134,Post-Graduate Degree,education,Post-Graduate Degree,True,,,,,,
2002,Illinois,15.0,247369.56030000004,35585.562300000005,282955.12260000006,0.1257639797188107,0.000623352497310837,Less than High School,education,Less than High School,True,,,,,,
2002,Illinois,73.0,640572.4439000002,122255.2274,762827.6713000002,0.16026585295687343,0.0004200279466473619,High School Grad,education,High School Grad,True,,,,,,
2002,Illinois,80.0,447350.051,152409.35090000002,599759.4018999999,0.25411748514016924,0.0005621651967076154,Some College,education,Some College,True,,,,,,
2002,Illinois,91.0,128950.875,47105.1703,176056.0453,0.26755781217130403,0.0010550426651537769,Associate's Degree,education,Associate's Degree,True,,,,,,
2002,Illinois,111.0,342732.2125,168384.33959999995,511116.5521,0.32944411388785455,0.000657428297043798,Bachelor's Degree,education,Bachelor's Degree,True,,,,,,
2002,Illinois,123.0,45558.159499999994,30422.157700000003,75980.31719999999,0.40039524473056565,0.0017775688804373762,Post-Graduate Degree,education,Post-Graduate Degree,True,,,,,,
2002,Indiana,15.0,151059.18300000002,8984.543099999999,160043.72610000003,0.05613805251188786,0.000575391686851011,Less than High School,education,Less than High School,True,,,,,,
2002,Indiana,73.0,384829.78419999976,65440.349200000004,450270.13339999976,0.14533575368603394,0.0005252274688909179,High School Grad,education,High School Grad,True,,,,,,
2002,Indiana,80.0,253124.23089999988,57154.94380000001,310279.17469999986,0.18420489823482838,0.0006959288169725122,Some College,education,Some College,True,,,,,,
2002,Indiana,91.0,66887.49650000001,17014.698200000003,83902.19470000001,0.20279205163628455,0.001388112336544215,Associate's Degree,education,Associate's Degree,True,,,,,,
